"id","commodity","classification","grade","sex","market","wholesale","retail","supply_volume","county","date"
1772,"Red Sorghum","-","-","-","Ngurubani Market","33.33/Kg","80.00/Kg","800.00","Kirinyaga","2024-01-19"
1773,"Red Sorghum","-","-","-","Chuka","60.00/Kg","90.00/Kg","3000.00","Tharaka-Nithi","2024-01-19"
1774,"Rice","Pishori","-","-","Nyamakima","162.00/Kg","190.00/Kg",NULL,"Nairobi","2024-02-14"
1775,"Rice","Pishori","-","-","Kerugoya","160.00/Kg","200.00/Kg","2000.00","Kirinyaga","2024-02-14"
1776,"Green Grams","Hybrid/ polished","-","-","Chuka","88.89/Kg","100.00/Kg","720.00","Tharaka-Nithi","2024-03-05"
1777,"Green Grams","Hybrid/ polished","-","-","Gikomba","122.22/Kg","160.00/Kg",NULL,"Nairobi","2024-03-05"
1778,"Ground Nuts","Large Brown","-","-","Nyamakima","200.00/Kg","230.00/Kg",NULL,"Nairobi","2024-02-21"
1779,"Ground Nuts","Large Brown","-","-","Kerugoya","280.00/Kg","350.00/Kg","800.00","Kirinyaga","2024-02-20"
1780,"Wheat","-","-","-","Maralal livestock market","66.67/Kg","100.00/Kg","90.00","Samburu","2022-11-30"
1781,"Wheat","-","-","-","Nakuru Wakulima","60.00/Kg","70.00/Kg",NULL,"Nakuru","2022-11-30"
1782,"Beans Red Haricot (Wairimu)","-","-","-","Nkubu","77.78/Kg","100.00/Kg","450.00","Meru","2024-02-27"
1783,"Beans Red Haricot (Wairimu)","-","-","-","Ngurubani Market","91.11/Kg","100.00/Kg","3500.00","Kirinyaga","2024-02-27"
1784,"Dry Maize","White Maize","-","-","Webuye town","55.00/Kg","60.00/Kg","6000.00","Bungoma","2024-03-06"
1785,"Dry Maize","Yellow Maize","-","-","Nakuru Wakulima","70.00/Kg"," - ",NULL,"Nakuru","2024-03-06"
1786,"Red Sorghum","-","-","-","Makutano Kirinyaga","33.33/Kg","50.00/Kg","1000.00","Kirinyaga","2024-01-19"
1787,"Red Sorghum","-","-","-","Molo"," - ","170.00/Kg","45.00","Nakuru","2024-01-18"
1788,"Rice","Pishori","-","-","Makutano Kirinyaga","150.00/Kg","170.00/Kg","3000.00","Kirinyaga","2024-02-14"
1789,"Rice","Pishori","-","-","Daraja Mbili","153.33/Kg","180.00/Kg","2400.00","Kisii","2024-02-13"
1790,"Green Grams","Local-Special","-","-","Cheptulu"," - ","150.00/Kg","1400.00","Vihiga","2024-03-04"
1791,"Green Grams","Makueni","-","-","Aram"," - ","189.39/Kg","80.00","Siaya","2024-03-04"
1792,"Ground Nuts","Large Brown","-","-","Nyamakima","20.00/Kg","220.00/Kg",NULL,"Nairobi","2024-02-20"
1793,"Ground Nuts","Large Brown","-","-","Nyamakima","20.00/Kg","220.00/Kg",NULL,"Nairobi","2024-02-20"
1794,"Wheat","-","-","-","Chaka","64.44/Kg","90.00/Kg","2260.00","Nyeri","2022-11-30"
1795,"Wheat","-","-","-","Embu Town","88.89/Kg","125.00/Kg","1000.00","Embu","2022-11-30"
1796,"Beans Red Haricot (Wairimu)","-","-","-","Chuka","100.00/Kg","130.00/Kg","1800.00","Tharaka-Nithi","2024-02-27"
1797,"Beans Red Haricot (Wairimu)","-","-","-","Molo"," - ","50.00/Kg","70.00","Nakuru","2024-02-26"
1798,"Dry Maize","White Maize","-","-","Nakuru Wakulima","44.44/Kg"," - ",NULL,"Nakuru","2024-03-06"
1799,"Dry Maize","White Maize","-","-","Molo"," - ","40.00/Kg","1600.00","Nakuru","2024-03-06"
1800,"Red Sorghum","-","-","-","Rongo","44.44/Kg","47.39/Kg","4500.00","Migori","2024-01-18"
1801,"Red Sorghum","-","-","-","Katito","50.00/Kg","75.00/Kg","2500.00","Kisumu","2024-01-18"
1802,"Rice","IRR","-","-","Daraja Mbili","120.00/Kg","140.00/Kg","4800.00","Kisii","2024-02-13"
1803,"Rice","IRR","-","-","Kabiyet Market","100.00/Kg","120.00/Kg","21000.00","Nandi","2024-02-13"
1804,"Green Grams","Local-Special","-","-","Aram","113.64/Kg","132.58/Kg","300.00","Siaya","2024-03-04"
1805,"Green Grams","Hybrid/ polished","-","-","Aram","132.58/Kg","151.52/Kg","450.00","Siaya","2024-03-04"
1806,"Ground Nuts","Small Red","-","-","Kawangware","270.00/Kg","300.00/Kg",NULL,"Nairobi","2024-02-20"
1807,"Ground Nuts","Large Brown","-","-","Kawangware","210.00/Kg","260.00/Kg",NULL,"Nairobi","2024-02-20"
1808,"Wheat","-","-","-","Eldoret Main","85.00/Kg","100.00/Kg","5000.00","Uasin-Gishu","2022-11-30"
1809,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","120.00","Lamu","2022-11-30"
1810,"Beans Red Haricot (Wairimu)","-","-","-","Molo"," - ","50.00/Kg","50.00","Nakuru","2024-02-26"
1811,"Beans Red Haricot (Wairimu)","-","-","-","Aram","127.74/Kg","145.99/Kg","150.00","Siaya","2024-02-26"
1812,"Dry Maize","White Maize","-","-","Nyamakima","44.44/Kg","70.00/Kg",NULL,"Nairobi","2024-03-06"
1813,"Dry Maize","White Maize","-","-","Eldoret Main","45.00/Kg","60.00/Kg","1200.00","Uasin-Gishu","2024-03-06"
1814,"Red Sorghum","-","-","-","Nakuru Wakulima","65.00/Kg"," - ",NULL,"Nakuru","2024-01-18"
1815,"Red Sorghum","-","-","-","Nyamakima","75.00/Kg","90.00/Kg",NULL,"Nairobi","2024-01-18"
1816,"Rice","IRR","-","-","Cheptulu","86.00/Kg","120.00/Kg","3500.00","Vihiga","2024-02-13"
1817,"Rice","Sindano","-","-","Nakuru Wakulima","160.00/Kg"," - ",NULL,"Nakuru","2024-02-13"
1818,"Green Grams","Makueni","-","-","Nakuru Wakulima","110.00/Kg"," - ",NULL,"Nakuru","2024-03-04"
1819,"Green Grams","Local-Special","-","-","Nakuru Wakulima","100.00/Kg"," - ",NULL,"Nakuru","2024-03-04"
1820,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","210.00/Kg"," - ",NULL,"Nakuru","2024-02-20"
1821,"Ground Nuts","Small Red","-","-","Bondeni","235.00/Kg","275.00/Kg","400.00","Trans-Nzoia","2024-02-20"
1822,"Wheat","-","-","-","Tala Centre Market","80.00/Kg","100.00/Kg","540.00","Machakos","2022-11-29"
1823,"Wheat","-","-","-","Daraja Mbili","61.11/Kg","100.00/Kg","250.00","Kisii","2022-11-29"
1824,"Beans Red Haricot (Wairimu)","-","-","-","Kutus","80.00/Kg","90.00/Kg","630.00","Kirinyaga","2024-02-26"
1825,"Beans Red Haricot (Wairimu)","-","-","-","Nakuru Wakulima","90.00/Kg"," - ",NULL,"Nakuru","2024-02-26"
1826,"Dry Maize","White Maize","-","-","Kerugoya","45.00/Kg","60.00/Kg","5000.00","Kirinyaga","2024-03-05"
1827,"Dry Maize","Mixed-Traditional ","-","-","Ngurubani Market","30.00/Kg","40.00/Kg","8500.00","Kirinyaga","2024-03-05"
1828,"Red Sorghum","-","-","-","Gikomba","61.11/Kg","110.00/Kg",NULL,"Nairobi","2024-01-18"
1829,"Red Sorghum","-","-","-","Kathwana","44.44/Kg","50.00/Kg","1080.00","Tharaka-Nithi","2024-01-17"
1830,"Rice","Pishori","-","-","Nakuru Wakulima","200.00/Kg"," - ",NULL,"Nakuru","2024-02-13"
1831,"Rice","Pishori","-","-","Ngurubani Market","150.00/Kg","170.00/Kg","40000.00","Kirinyaga","2024-02-13"
1832,"Green Grams","Hybrid/ polished","-","-","Nakuru Wakulima","100.00/Kg"," - ","2340.00","Nakuru","2024-03-04"
1833,"Green Grams","Hybrid/ polished","-","-","Nakuru Top Market"," - ","180.00/Kg",NULL,"Nakuru","2024-03-04"
1834,"Green Grams","Makueni","-","-","Kalundu","110.00/Kg","120.00/Kg",NULL,"Kitui","2024-03-04"
1835,"Ground Nuts","Large Brown","-","-","Bondeni","210.00/Kg","235.00/Kg","500.00","Trans-Nzoia","2024-02-20"
1836,"Ground Nuts","Large Brown","-","-","Rongo","197.47/Kg","217.22/Kg","3400.00","Migori","2024-02-19"
1837,"Wheat","-","-","-","Kerugoya","75.00/Kg","100.00/Kg","1000.00","Kirinyaga","2022-11-29"
1838,"Wheat","-","-","-","Cheptiret - Uasin Gishu","80.00/Kg","100.00/Kg","2000.00","Uasin-Gishu","2022-11-29"
1839,"Beans Red Haricot (Wairimu)","-","-","-","Gikomba","133.33/Kg","175.00/Kg",NULL,"Nairobi","2024-02-26"
1840,"Beans Red Haricot (Wairimu)","-","-","-","Nyamakima","89.00/Kg","130.00/Kg",NULL,"Nairobi","2024-02-26"
1841,"Dry Maize","Yellow Maize","-","-","Nakuru Wakulima","70.00/Kg"," - ",NULL,"Nakuru","2024-03-05"
1842,"Dry Maize","White Maize","-","-","Nakuru Wakulima","33.33/Kg"," - ",NULL,"Nakuru","2024-03-05"
1843,"Red Sorghum","-","-","-","Miruka"," - ","70.00/Kg","900.00","Nyamira","2024-01-17"
1844,"Red Sorghum","-","-","-","Makutano Kirinyaga","33.33/Kg","50.00/Kg","400.00","Kirinyaga","2024-01-17"
1845,"Rice","Pishori","-","-","Nyamakima","162.00/Kg","190.00/Kg",NULL,"Nairobi","2024-02-13"
1846,"Rice","Sindano","-","-","Nyamakima","126.00/Kg","170.00/Kg",NULL,"Nairobi","2024-02-13"
1847,"Green Grams","Hybrid/ polished","-","-","Kibiok","150.00/Kg","175.00/Kg","450.00","Nandi","2024-03-03"
1848,"Green Grams","Makueni","-","-","Kerugoya","155.56/Kg","200.00/Kg","2000.00","Kirinyaga","2024-03-01"
1849,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","210.00/Kg"," - ","2650.00","Nakuru","2024-02-19"
1850,"Ground Nuts","Large Brown","-","-","Gikomba","185.00/Kg","275.00/Kg","5000.00","Nairobi","2024-02-19"
1851,"Wheat","-","-","-","Kitale Municipality Market","125.00/Kg","150.00/Kg","300.00","Trans-Nzoia","2022-11-29"
1852,"Wheat","-","-","-","Nakuru Wakulima","66.67/Kg","70.00/Kg","1800.00","Nakuru","2022-11-28"
1853,"Beans Red Haricot (Wairimu)","-","-","-","Khayega","116.67/Kg","125.00/Kg","1300.00","Kakamega","2024-02-25"
1854,"Beans Red Haricot (Wairimu)","-","-","-","Kibiok","135.00/Kg","150.00/Kg","600.00","Nandi","2024-02-25"
1855,"Dry Maize","White Maize","-","-","Ahero","45.00/Kg","50.00/Kg","6000.00","Kisumu","2024-03-05"
1856,"Dry Maize","Mixed-Traditional ","-","-","Kabiyet Market","100.00/Kg","150.00/Kg","4000.00","Nandi","2024-03-05"
1857,"Red Sorghum","-","-","-","Nakuru Wakulima","65.00/Kg"," - ",NULL,"Nakuru","2024-01-17"
1858,"Red Sorghum","-","-","-","Kangeta","70.00/Kg","80.00/Kg","400.00","Meru","2024-01-17"
1859,"Rice","IRR","-","-","Bondeni","120.00/Kg","130.00/Kg","500.00","Trans-Nzoia","2024-02-13"
1860,"Rice","IRR","-","-","Chuka","128.00/Kg","140.00/Kg","4000.00","Tharaka-Nithi","2024-02-13"
1861,"Green Grams","Local-Special","-","-","Kerugoya","144.44/Kg","175.00/Kg","1800.00","Kirinyaga","2024-03-01"
1862,"Green Grams","Makueni","-","-","Nakuru Wakulima","125.00/Kg"," - ",NULL,"Nakuru","2024-03-01"
1863,"Ground Nuts","Small Red","-","-","Kawangware","265.00/Kg","300.00/Kg",NULL,"Nairobi","2024-02-19"
1864,"Ground Nuts","Large Brown","-","-","Kawangware"," - ","270.00/Kg",NULL,"Nairobi","2024-02-19"
1865,"Wheat","-","-","-","Eldoret Main","90.00/Kg","200.00/Kg","5000.00","Uasin-Gishu","2022-11-28"
1866,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","125.00","Lamu","2022-11-28"
1867,"Beans Red Haricot (Wairimu)","-","-","-","Nakuru Wakulima","90.00/Kg"," - ",NULL,"Nakuru","2024-02-23"
1868,"Beans Red Haricot (Wairimu)","-","-","-","Molo"," - ","200.00/Kg","40.00","Nakuru","2024-02-23"
1869,"Dry Maize","White Maize","-","-","Cheptulu"," - ","60.00/Kg","3200.00","Vihiga","2024-03-05"
1870,"Dry Maize","White Maize","-","-","Katito","44.44/Kg","50.00/Kg","6500.00","Kisumu","2024-03-05"
1871,"Red Sorghum","-","-","-","Kangemi Market","50.00/Kg"," - ",NULL,"Nairobi","2024-01-17"
1872,"Red Sorghum","-","-","-","Molo"," - ","170.00/Kg","70.00","Nakuru","2024-01-17"
1873,"Rice","Sindano","-","-","Molo"," - ","200.00/Kg","110.00","Nakuru","2024-02-13"
1874,"Rice","IRR","-","-","Aram","130.00/Kg","135.66/Kg","4000.00","Siaya","2024-02-12"
1875,"Green Grams","Local-Special","-","-","Nakuru Wakulima","90.00/Kg"," - ",NULL,"Nakuru","2024-03-01"
1876,"Green Grams","Hybrid/ polished","-","-","Nakuru Wakulima","100.00/Kg"," - ",NULL,"Nakuru","2024-03-01"
1877,"Ground Nuts","Large Brown","-","-","Nyamakima","200.00/Kg","220.00/Kg",NULL,"Nairobi","2024-02-19"
1878,"Ground Nuts","Small Red","-","-","Ikonge","240.00/Kg","260.00/Kg","830.00","Nyamira","2024-02-18"
1879,"Wheat","-","-","-","Garissa Soko Mugdi","90.00/Kg","100.00/Kg","3000.00","Garissa","2022-11-28"
1880,"Wheat","-","-","-","Kiminini - Kitale","125.00/Kg","150.00/Kg","100.00","Trans-Nzoia","2022-11-27"
1881,"Beans Red Haricot (Wairimu)","-","-","-","Chuka","100.00/Kg","150.00/Kg","1800.00","Tharaka-Nithi","2024-02-23"
1882,"Beans Red Haricot (Wairimu)","-","-","-","Kerugoya","166.67/Kg","220.00/Kg","2800.00","Kirinyaga","2024-02-23"
1883,"Dry Maize","Mixed-Traditional ","-","-","Nkubu","33.33/Kg","40.00/Kg","990.00","Meru","2024-03-05"
1884,"Dry Maize","White Maize","-","-","Nyamakima","44.44/Kg","70.00/Kg",NULL,"Nairobi","2024-03-05"
1885,"Red Sorghum","-","-","-","Chepterit Market - Nandi","88.89/Kg","125.00/Kg","900.00","Nandi","2024-01-17"
1886,"Red Sorghum","-","-","-","Nyamakima","75.00/Kg","90.00/Kg",NULL,"Nairobi","2024-01-17"
1887,"Rice","Sindano","-","-","Nakuru Wakulima","160.00/Kg"," - ","5000.00","Nakuru","2024-02-12"
1888,"Rice","Pishori","-","-","Nakuru Wakulima","200.00/Kg"," - ",NULL,"Nakuru","2024-02-12"
1889,"Green Grams","Local-Special","-","-","Bungoma town","125.00/Kg","150.00/Kg","1000.00","Bungoma","2024-03-01"
1890,"Green Grams","Hybrid/ polished","-","-","Bungoma town","125.00/Kg","150.00/Kg","1200.00","Bungoma","2024-03-01"
1891,"Ground Nuts","Large Brown","-","-","Ikonge","240.00/Kg","260.00/Kg","980.00","Nyamira","2024-02-18"
1892,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","210.00/Kg"," - ",NULL,"Nakuru","2024-02-16"
1893,"Wheat","-","-","-","Nanyuki Open Air Market","66.67/Kg","80.00/Kg","4000.00","Laikipia","2022-11-26"
1894,"Wheat","-","-","-","Embu Town","83.33/Kg","120.00/Kg","1500.00","Embu","2022-11-26"
1895,"Beans Red Haricot (Wairimu)","-","-","-","Ngurubani Market","90.00/Kg","100.00/Kg","3000.00","Kirinyaga","2024-02-23"
1896,"Beans Red Haricot (Wairimu)","-","-","-","Makutano Kirinyaga","91.11/Kg","100.00/Kg","3500.00","Kirinyaga","2024-02-23"
1897,"Dry Maize","White Maize","-","-","Kathonzweni","30.00/Kg","40.00/Kg","1800.00","Makueni","2024-03-05"
1898,"Dry Maize","White Maize","-","-","Molo"," - ","3600.00/Kg","1060.00","Nakuru","2024-03-05"
1899,"Red Sorghum","-","-","-","Kabiyet Market","130.00/Kg","150.00/Kg","1500.00","Nandi","2024-01-16"
1900,"Red Sorghum","-","-","-","Maua","60.00/Kg","80.00/Kg","1500.00","Meru","2024-01-16"
1901,"Rice","Pishori","-","-","Kagio","150.00/Kg","180.00/Kg",NULL,"Kirinyaga","2024-02-12"
1902,"Rice","Sindano","-","-","Molo"," - ","18.18/Kg","420.00","Nakuru","2024-02-10"
1903,"Green Grams","Local-Special","-","-","Kisasi","48.00/Kg","55.00/Kg",NULL,"Kitui","2024-03-01"
1904,"Green Grams","Hybrid/ polished","-","-","Kisasi","50.00/Kg","65.00/Kg",NULL,"Kitui","2024-03-01"
1905,"Ground Nuts","Small Red","-","-","Chwele","222.22/Kg","250.00/Kg","360.00","Bungoma","2024-02-16"
1906,"Ground Nuts","Large Brown","-","-","Daraja Mbili","180.00/Kg","240.00/Kg","450.00","Kisii","2024-02-16"
1907,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","160.00","Lamu","2022-11-26"
1908,"Wheat","-","-","-","Tala Centre Market","80.00/Kg","100.00/Kg","630.00","Machakos","2022-11-25"
1909,"Beans Red Haricot (Wairimu)","-","-","-","Nakuru Wakulima","90.00/Kg"," - ",NULL,"Nakuru","2024-02-22"
1910,"Beans Red Haricot (Wairimu)","-","-","-","Nyeri open air","94.44/Kg","1.39/Kg","3600.00","Nyeri","2024-02-21"
1911,"Dry Maize","Mixed-Traditional ","-","-","Chuka","33.33/Kg","50.00/Kg","6000.00","Tharaka-Nithi","2024-03-05"
1912,"Dry Maize","White Maize","-","-","Eldoret Main","45.00/Kg","50.00/Kg","5000.00","Uasin-Gishu","2024-03-05"
1913,"Red Sorghum","-","-","-","Nakuru Wakulima","65.00/Kg"," - ",NULL,"Nakuru","2024-01-16"
1914,"Red Sorghum","-","-","-","Nyamakima","75.00/Kg","90.00/Kg",NULL,"Nairobi","2024-01-16"
1915,"Rice","Sindano","-","-","Nyamakima","156.00/Kg","170.00/Kg",NULL,"Nairobi","2024-02-10"
1916,"Rice","Pishori","-","-","Kerugoya","150.00/Kg","180.00/Kg","2000.00","Kirinyaga","2024-02-09"
1917,"Green Grams","Makueni","-","-","Ngurubani Market","62.22/Kg","70.00/Kg","2000.00","Kirinyaga","2024-03-01"
1918,"Green Grams","Makueni","-","-","Makutano Kirinyaga","66.67/Kg","75.00/Kg","1500.00","Kirinyaga","2024-03-01"
1919,"Ground Nuts","Small Red","-","-","Kawangware","265.00/Kg","300.00/Kg",NULL,"Nairobi","2024-02-16"
1920,"Ground Nuts","Hybrid/ polished","-","-","Kawangware"," - ","265.00/Kg",NULL,"Nairobi","2024-02-16"
1921,"Wheat","-","-","-","Cheptiret - Uasin Gishu","75.00/Kg","90.00/Kg","3000.00","Uasin-Gishu","2022-11-24"
1922,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","4200.00","Uasin-Gishu","2022-11-24"
1923,"Beans Red Haricot (Wairimu)","-","-","-","Suneka"," - ","148.94/Kg","0.00","Kisii","2024-02-21"
1924,"Beans Red Haricot (Wairimu)","-","-","-","Nyamakima","88.89/Kg","130.00/Kg",NULL,"Nairobi","2024-02-21"
1925,"Dry Maize","White Maize","-","-","Molo"," - ","3600.00/Kg","2200.00","Nakuru","2024-03-04"
1926,"Dry Maize","White Maize","-","-","Cheptulu"," - ","70.00/Kg","1900.00","Vihiga","2024-03-04"
1927,"Red Sorghum","-","-","-","Chuka","60.00/Kg","90.00/Kg","3000.00","Tharaka-Nithi","2024-01-16"
1928,"Red Sorghum","-","-","-","Molo"," - ","170.00/Kg","45.00","Nakuru","2024-01-16"
1929,"Rice","Pishori","-","-","Rongo","178.00/Kg","132.56/Kg","2500.00","Migori","2024-02-09"
1930,"Rice","Sindano","-","-","Nakuru Wakulima","160.00/Kg"," - ",NULL,"Nakuru","2024-02-09"
1931,"Green Grams","Hybrid/ polished","-","-","Chuka","88.89/Kg","100.00/Kg","720.00","Tharaka-Nithi","2024-03-01"
1932,"Green Grams","Hybrid/ polished","-","-","Eldoret Main","190.00/Kg","200.00/Kg","3000.00","Uasin-Gishu","2024-03-01"
1933,"Ground Nuts","Small Red","-","-","Aram","170.94/Kg","213.68/Kg","350.00","Siaya","2024-02-15"
1934,"Ground Nuts","Large Brown","-","-","Aram","191.39/Kg","239.23/Kg","200.00","Siaya","2024-02-15"
1935,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","160.00","Lamu","2022-11-23"
1936,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","2000.00","Uasin-Gishu","2022-11-23"
1937,"Beans Red Haricot (Wairimu)","-","-","-","Makutano Kirinyaga","91.11/Kg","100.00/Kg","3500.00","Kirinyaga","2024-02-21"
1938,"Beans Red Haricot (Wairimu)","-","-","-","Kerugoya","166.67/Kg","220.00/Kg","2500.00","Kirinyaga","2024-02-20"
1939,"Dry Maize","Yellow Maize","-","-","Aram","41.69/Kg","46.32/Kg","900.00","Siaya","2024-03-04"
1940,"Dry Maize","White Maize","-","-","Aram","41.53/Kg","46.15/Kg","5400.00","Siaya","2024-03-04"
1941,"Red Sorghum","-","-","-","Rongo","40.00/Kg","47.39/Kg","2400.00","Migori","2024-01-15"
1942,"Red Sorghum","-","-","-","Aram","37.05/Kg","46.32/Kg","2700.00","Siaya","2024-01-15"
1943,"Rice","Pishori","-","-","Nakuru Wakulima","200.00/Kg"," - ",NULL,"Nakuru","2024-02-09"
1944,"Rice","IRR","-","-","Chuka","128.00/Kg","140.00/Kg","4000.00","Tharaka-Nithi","2024-02-09"
1945,"Green Grams","Makueni","-","-","Kabati Kitui","70.00/Kg","90.00/Kg","9000.00","Kitui","2024-02-29"
1946,"Green Grams","Local-Special","-","-","Kabati Kitui","70.00/Kg","90.00/Kg","9000.00","Kitui","2024-02-29"
1947,"Ground Nuts","Large Brown","-","-","Nyeri open air","230.00/Kg","240.00/Kg","6000.00","Nyeri","2024-02-15"
1948,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","210.00/Kg"," - ","4150.00","Nakuru","2024-02-15"
1949,"Wheat","-","-","-","Diani Market","110.00/Kg","120.00/Kg","4000.00","Kwale","2022-11-22"
1950,"Wheat","-","-","-","Tala Centre Market","80.00/Kg","100.00/Kg","540.00","Machakos","2022-11-22"
1951,"Beans Red Haricot (Wairimu)","-","-","-","Nyamakima","89.00/Kg","130.00/Kg",NULL,"Nairobi","2024-02-20"
1952,"Beans Red Haricot (Wairimu)","-","-","-","Nkubu","77.78/Kg","100.00/Kg","360.00","Meru","2024-02-20"
1953,"Dry Maize","Mixed-Traditional ","-","-","Aram","41.53/Kg","46.15/Kg","4500.00","Siaya","2024-03-04"
1954,"Dry Maize","Yellow Maize","-","-","Nakuru Wakulima","70.00/Kg"," - ",NULL,"Nakuru","2024-03-04"
1955,"Red Sorghum","-","-","-","Kitale Municipality Market","70.00/Kg","100.00/Kg","200.00","Trans-Nzoia","2024-01-15"
1956,"Red Sorghum","-","-","-","Nakuru Wakulima","70.00/Kg"," - ",NULL,"Nakuru","2024-01-15"
1957,"Rice","Pishori","-","-","Ngurubani Market","150.00/Kg","170.00/Kg","40000.00","Kirinyaga","2024-02-09"
1958,"Rice","Pishori","-","-","Makutano Kirinyaga","150.00/Kg","170.00/Kg","1800.00","Kirinyaga","2024-02-09"
1959,"Green Grams","Makueni","-","-","Molo"," - ","160.00/Kg","70.00","Nakuru","2024-02-29"
1960,"Green Grams","Hybrid/ polished","-","-","Maua","83.33/Kg","100.00/Kg","19800.00","Meru","2024-02-29"
1961,"Ground Nuts","Small Red","-","-","Kawangware","265.00/Kg","300.00/Kg",NULL,"Nairobi","2024-02-15"
1962,"Ground Nuts","Large Brown","-","-","Kawangware","230.00/Kg","270.00/Kg",NULL,"Nairobi","2024-02-15"
1963,"Wheat","-","-","-","Maua","88.89/Kg","100.00/Kg","450.00","Meru","2022-11-22"
1964,"Wheat","-","-","-","Eldoret Main","85.00/Kg","100.00/Kg","2500.00","Uasin-Gishu","2022-11-22"
1965,"Beans Red Haricot (Wairimu)","-","-","-","Chuka","100.00/Kg","150.00/Kg","1800.00","Tharaka-Nithi","2024-02-20"
1966,"Beans Red Haricot (Wairimu)","-","-","-","Nakuru Wakulima","90.00/Kg"," - ","1350.00","Nakuru","2024-02-20"
1967,"Dry Maize","White Maize","-","-","Nakuru Wakulima","33.33/Kg"," - ","4590.00","Nakuru","2024-03-04"
1968,"Dry Maize","Mixed-Traditional ","-","-","Kagio","44.44/Kg","65.00/Kg",NULL,"Kirinyaga","2024-03-04"
1969,"Red Sorghum","-","-","-","Gikomba","77.78/Kg","125.00/Kg",NULL,"Nairobi","2024-01-15"
1970,"Red Sorghum","-","-","-","Molo"," - ","160.00/Kg","40.00","Nakuru","2024-01-15"
1971,"Rice","Sindano","-","-","Kabati Kitui","140.00/Kg","160.00/Kg","3200.00","Kitui","2024-02-08"
1972,"Rice","Pishori","-","-","Rongo","17.69/Kg","131.47/Kg","5000.00","Migori","2024-02-08"
1973,"Green Grams","Local-Special","-","-","Kaanwa","100.00/Kg","110.00/Kg","600.00","Tharaka-Nithi","2024-02-29"
1974,"Green Grams","Local-Special","-","-","Nakuru Wakulima","120.00/Kg"," - ",NULL,"Nakuru","2024-02-29"
1975,"Ground Nuts","Large Brown","-","-","Nyamakima","200.00/Kg","200.00/Kg",NULL,"Nairobi","2024-02-15"
1976,"Ground Nuts","Small Red","-","-","Kawangware","265.00/Kg","300.00/Kg",NULL,"Nairobi","2024-02-14"
1977,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","250.00","Lamu","2022-11-21"
1978,"Wheat","-","-","-","Kangemi Market"," - ","110.00/Kg",NULL,"Nairobi","2022-11-21"
1979,"Beans Red Haricot (Wairimu)","-","-","-","Molo"," - ","180.00/Kg","40.00","Nakuru","2024-02-20"
1980,"Beans Red Haricot (Wairimu)","-","-","-","Ngurubani Market","91.11/Kg","100.00/Kg","1500.00","Kirinyaga","2024-02-20"
